scode,name,IndustryName,IndustryCode,Listed date,Listed year,year,liva_taoyan_cal,rev_entropy_taoyan_cal,diff_freq1_taoyan_cal,cost_freq1_taoyan_cal,DYNA_taoyan_cal,MUNI_taoyan_cal,org_size_taoyan_cal,cost_sticky_taoyan_cal,esg_score_taoyan_cal,digi_freq1_taoyan_cal
2431,棕榈股份,土木工程建筑业,E48,2010-06-10,2010.0,2015,0.95,0.5150855656963146,0.1459600935735263,0.0985490703656581,0.65,0.1678571428571427,0.5524578531803003,0.4168950624556383,0.6919795221843004,0.3506300013611705
2431,棕榈股份,土木工程建筑业,E48,2010-06-10,2010.0,2016,0.0720710586101342,0.5150855656963146,0.2391684699225663,0.05,0.56,0.2821428571428573,0.5675810903879293,0.4410895396970272,0.05,0.101183251198885
2431,棕榈股份,土木工程建筑业,E48,2010-06-10,2010.0,2017,0.2345579215186625,0.7517053237460751,0.2893743278698612,0.05,0.501,0.3928571428571427,0.5867149953013964,0.4825363903942538,0.5737201365187709,0.106504130622922
2431,棕榈股份,土木工程建筑业,E48,2010-06-10,2010.0,2018,0.05,0.6014479110121098,0.3313146411368757,0.05,0.3999999999999999,0.501,0.6030698401737545,0.4521181440289379,0.9054607508532424,0.0729015834341136
2431,棕榈股份,土木工程建筑业,E48,2010-06-10,2010.0,2019,0.3831012801324038,0.677355602128547,0.1638441962321558,0.05,0.3,0.6165178571428576,0.5995327341607005,0.95,0.95,0.427247091275878
2431,棕榈股份,土木工程建筑业,E48,2010-06-10,2010.0,2020,0.5926494421831384,0.6301543611786247,0.05,0.05,0.2000000000000001,0.7290178571428573,0.5934203934572789,0.4553169837907189,0.3496868475991643,0.5142545182286349
2431,棕榈股份,土木工程建筑业,E48,2010-06-10,2010.0,2021,0.5733078305227178,0.5773890279697709,0.2366134498909544,0.1507054256384227,0.15,0.841517857142857,0.6053433918376249,0.2248064651431899,0.4567849686847592,0.6791828825547538
2431,棕榈股份,土木工程建筑业,E48,2010-06-10,2010.0,2022,0.6324580045149559,0.2092441761410124,0.3823164152836145,0.05,0.05,0.95,0.6105324092469971,0.3126459754166498,0.3947807933194151,0.7253071973029471
2431,棕榈股份,土木工程建筑业,E48,2010-06-10,2010.0,2023,0.4613071296512566,0.2100198267600149,0.6120645241715095,0.1278988974791302,0.05,0.95,0.6125602617314118,0.4004854856901099,0.4896659707724426,0.5459633475257651
2482,广田集团,建筑装饰和其他建筑业,E50,2010-09-29,2010.0,2014,0.4076660416716352,0.05,0.5075323979572537,0.6669403700417464,0.95,0.05,0.5675842038363271,0.4753778116907703,0.3629610299234517,0.2758565803048767
2482,广田集团,建筑装饰和其他建筑业,E50,2010-09-29,2010.0,2015,0.95,0.05,0.7356173894064229,0.4202218305145047,0.95,0.05,0.5675842038363271,0.4753778116907703,0.3629610299234517,0.3461561033208944
2482,广田集团,建筑装饰和其他建筑业,E50,2010-09-29,2010.0,2016,0.05,0.05,0.870826679068857,0.5027683539300102,0.95,0.05,0.5881964367123736,0.4753778116907703,0.3629610299234517,0.95
2482,广田集团,建筑装饰和其他建筑业,E50,2010-09-29,2010.0,2017,0.1397358818947945,0.05,0.8764880204027328,0.4232446476634998,0.95,0.05,0.5883637647075919,0.4753778116907703,0.3629610299234517,0.95
2482,广田集团,建筑装饰和其他建筑业,E50,2010-09-29,2010.0,2018,0.2928342755768371,0.05,0.8325818916319927,0.4323679129868631,0.95,0.0642857142857147,0.627029759657101,0.4753778116907703,0.3629610299234517,0.95
2482,广田集团,建筑装饰和其他建筑业,E50,2010-09-29,2010.0,2019,0.1702396204833125,0.05,0.7330639180576224,0.5040780894379948,0.8600000000000001,0.1785714285714292,0.648307815014215,0.4753778116907703,0.3629610299234517,0.95
2482,广田集团,建筑装饰和其他建筑业,E50,2010-09-29,2010.0,2020,0.3534600963448401,0.05,0.6134196578988537,0.1916261048196805,0.77,0.2892857142857147,0.6423180934913826,0.4753778116907703,0.3629610299234517,0.95
2482,广田集团,建筑装饰和其他建筑业,E50,2010-09-29,2010.0,2021,0.4649495899987798,0.05,0.3341485270664614,0.0879087743024973,0.7100000000000001,0.3964285714285719,0.5914287742944351,0.4753778116907703,0.3629610299234517,0.6862808866251505
2482,广田集团,建筑装饰和其他建筑业,E50,2010-09-29,2010.0,2022,0.5589996722773835,0.05,0.1740044319083014,0.05,0.65,0.501,0.5348653226065239,0.4753778116907703,0.3629610299234517,0.7465946857461493
2482,广田集团,建筑装饰和其他建筑业,E50,2010-09-29,2010.0,2023,0.6214420694652372,0.05,0.1835774935927558,0.0526450831947619,0.59,0.6165178571428576,0.1543467942651699,0.4753778116907703,0.3629610299234517,0.8328158230151729
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010-11-18,2010.0,2014,0.4076660416716352,0.3931349565219122,0.3225809123102868,0.3334444330658219,0.95,0.05,0.3050757257460044,0.4753778116907703,0.3629610299234517,0.2758565803048767
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010-11-18,2010.0,2015,0.95,0.3931349565219122,0.0617883344777224,0.4862239481554523,0.95,0.05,0.3050757257460044,0.4753778116907703,0.3629610299234517,0.3950917921710757
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010-11-18,2010.0,2016,0.05,0.3931349565219122,0.3688620081948195,0.2090882468553979,0.95,0.05,0.3999884022354162,0.4753778116907703,0.3629610299234517,0.4584044180450213
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010-11-18,2010.0,2017,0.2605438320304622,0.3931349565219122,0.3017862384186184,0.0991438559492135,0.95,0.05,0.3526400107773251,0.4753778116907703,0.3629610299234517,0.5265659142531255
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010-11-18,2010.0,2018,0.3213169965883971,0.3931349565219122,0.1728154156329153,0.05,0.95,0.0642857142857147,0.334214030353198,0.4753778116907703,0.3629610299234517,0.5762610618214723
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010-11-18,2010.0,2019,0.4502999727024436,0.3931349565219122,0.0549516286769822,0.05,0.8600000000000001,0.1785714285714292,0.2909709912303532,0.4753778116907703,0.3629610299234517,0.6282414121385899
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010-11-18,2010.0,2020,0.4839727405345178,0.3931349565219122,0.0985453044872275,0.05,0.77,0.2892857142857147,0.2587420335407168,0.4753778116907703,0.3629610299234517,0.6792075645416595
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010-11-18,2010.0,2021,0.5229424504325942,0.3931349565219122,0.2932238856130786,0.0695924230291834,0.7100000000000001,0.3964285714285719,0.2065553112961636,0.4753778116907703,0.3629610299234517,0.7320114664933188
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010-11-18,2010.0,2022,0.628906628854987,0.3931349565219122,0.230934941139123,0.05,0.65,0.501,0.05,0.4753778116907703,0.3629610299234517,0.7964852195220473
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010-11-18,2010.0,2023,0.4729739407281875,0.3931349565219122,0.230934941139123,0.05,0.59,0.6165178571428576,0.05,0.4753778116907703,0.3629610299234517,0.7929998434035397
2542,中化岩土,土木工程建筑业,E48,2011-01-28,2011.0,2014,0.4075676496504372,0.95,0.0716396324084442,0.2826249738130486,0.7400000000000002,0.05,0.3428690748644412,0.95,0.4859081419624211,0.2758565803048767
2542,中化岩土,土木工程建筑业,E48,2011-01-28,2011.0,2015,0.95,0.95,0.2594947235098852,0.2920370921379495,0.65,0.1678571428571427,0.3428690748644412,0.95,0.5023037542662117,0.4071571798920055
2542,中化岩土,土木工程建筑业,E48,2011-01-28,2011.0,2016,0.1228727575652316,0.95,0.2945131879987253,0.2760358857727839,0.56,0.2821428571428573,0.3915291598918868,0.4714289267995701,0.4765135699373695,0.5766993329137476
2542,中化岩土,土木工程建筑业,E48,2011-01-28,2011.0,2017,0.1932719670400705,0.95,0.3058403410321777,0.3773327855634089,0.501,0.3928571428571427,0.4440463748747716,0.4906552236641285,0.6052047781569958,0.2280320475705604
2542,中化岩土,土木工程建筑业,E48,2011-01-28,2011.0,2018,0.05,0.95,0.2861033710223447,0.1192726472023633,0.3999999999999999,0.501,0.5018643294952171,0.4829738721937917,0.5038395904436858,0.1118340618791787
2542,中化岩土,土木工程建筑业,E48,2011-01-28,2011.0,2019,0.3043562968196051,0.95,0.154617275462615,0.1508007765788369,0.3,0.6165178571428576,0.5098930958700715,0.5428589002068123,0.7664675767918088,0.1239276885453057
2542,中化岩土,土木工程建筑业,E48,2011-01-28,2011.0,2020,0.4232056201486035,0.95,0.0806506587192807,0.1469458225144349,0.2000000000000001,0.7290178571428573,0.5325051470861396,0.4832359169324215,0.2200417536534447,0.6389879768074888
2542,中化岩土,土木工程建筑业,E48,2011-01-28,2011.0,2021,0.5287801074962383,0.95,0.3304661160640051,0.0760820631670785,0.15,0.841517857142857,0.5263890782678768,0.434056295271741,0.270772442588727,0.3875112324999227
2542,中化岩土,土木工程建筑业,E48,2011-01-28,2011.0,2022,0.7389009614813343,0.95,0.3686369227750801,0.2043526227645871,0.05,0.95,0.501469066767841,0.441161378434424,0.1570981210855949,0.2544682484994923
2542,中化岩土,土木工程建筑业,E48,2011-01-28,2011.0,2023,0.4531487161903992,0.95,0.5085310130069829,0.4685300365806183,0.05,0.95,0.498439773756318,0.4700243240519349,0.05,0.1737965930148875
2564,天沃科技,土木工程建筑业,E48,2011-03-10,2011.0,2014,0.4075676496504372,0.95,0.1842341072262913,0.5059437616074439,0.7400000000000002,0.05,0.4452800437544428,0.48776703521178,0.5588113846831959,0.2758565803048767
2564,天沃科技,土木工程建筑业,E48,2011-03-10,2011.0,2015,0.95,0.95,0.5295938177011672,0.5655161110959516,0.65,0.1678571428571427,0.4452800437544428,0.48776703521178,0.5588113846831959,0.05
2564,天沃科技,土木工程建筑业,E48,2011-03-10,2011.0,2016,0.2364222546826295,0.95,0.3199002588950698,0.3916458493434434,0.56,0.2821428571428573,0.5979896236585344,0.48776703521178,0.5588113846831959,0.1036899370870784
2564,天沃科技,土木工程建筑业,E48,2011-03-10,2011.0,2017,0.3130286269159811,0.576670693787665,0.5009769284262163,0.4352201013248405,0.501,0.3928571428571427,0.6383712778112633,0.48776703521178,0.5588113846831959,0.05
2564,天沃科技,土木工程建筑业,E48,2011-03-10,2011.0,2018,0.3549893166437186,0.5784254830644094,0.6130483161401747,0.3491520128980533,0.3999999999999999,0.501,0.6586233621896039,0.48776703521178,0.5588113846831959,0.05
2564,天沃科技,土木工程建筑业,E48,2011-03-10,2011.0,2019,0.4401813098547935,0.6446330301355745,0.7874876968894888,0.4765044946216598,0.3,0.6165178571428576,0.6775366116663044,0.48776703521178,0.5588113846831959,0.1708127284190276
2564,天沃科技,土木工程建筑业,E48,2011-03-10,2011.0,2020,0.5212160594369287,0.6982290009598735,0.4741653443371511,0.8569828695771761,0.2000000000000001,0.7290178571428573,0.6720370721152765,0.48776703521178,0.5588113846831959,0.5412258595935764
2564,天沃科技,土木工程建筑业,E48,2011-03-10,2011.0,2021,0.640100292999576,0.6963026466774594,0.4240954224230021,0.6651468973370247,0.15,0.841517857142857,0.6591096245884323,0.48776703521178,0.5588113846831959,0.2185987094140175
2564,天沃科技,土木工程建筑业,E48,2011-03-10,2011.0,2022,0.7626885994308767,0.642173555653216,0.2915158337319836,0.5017209184233353,0.05,0.95,0.6435619827265576,0.48776703521178,0.5588113846831959,0.05
2564,天沃科技,土木工程建筑业,E48,2011-03-10,2011.0,2023,0.4212137495816815,0.642173555653216,0.2900175408101184,0.4514320213169911,0.05,0.95,0.4483553740480876,0.48776703521178,0.5588113846831959,0.8057429445224327
2586,*ST 围海,土木工程建筑业,E48,2011-06-02,2011.0,2014,0.4075676496504372,0.3126334333730002,0.7584582916236355,0.6792308451972852,0.7400000000000002,0.05,0.3253285825934656,0.48776703521178,0.5588113846831959,0.2758565803048767
2586,*ST 围海,土木工程建筑业,E48,2011-06-02,2011.0,2015,0.95,0.3126334333730002,0.5705132576296574,0.3631710012363541,0.65,0.1678571428571427,0.3253285825934656,0.48776703521178,0.5588113846831959,0.3920842267676667
2586,*ST 围海,土木工程建筑业,E48,2011-06-02,2011.0,2016,0.6484937647137097,0.3126334333730002,0.5242028089805849,0.1534514078401239,0.56,0.2821428571428573,0.3881396862380203,0.48776703521178,0.5588113846831959,0.4601639618257652
2586,*ST 围海,土木工程建筑业,E48,2011-06-02,2011.0,2017,0.3119465678802039,0.3126334333730002,0.7397394485154827,0.8221452469503433,0.501,0.3928571428571427,0.5050143622645934,0.48776703521178,0.5588113846831959,0.5120770912341622
2586,*ST 围海,土木工程建筑业,E48,2011-06-02,2011.0,2018,0.0984433801059399,0.3126334333730002,0.6233960413674968,0.6807850888034747,0.3999999999999999,0.501,0.529327636331335,0.48776703521178,0.5588113846831959,0.5556165026120551
2586,*ST 围海,土木工程建筑业,E48,2011-06-02,2011.0,2019,0.3272816955626322,0.3126334333730002,0.3297529202680481,0.7451108322313007,0.3,0.6165178571428576,0.5138372713985043,0.48776703521178,0.5588113846831959,0.6064558716237551
2586,*ST 围海,土木工程建筑业,E48,2011-06-02,2011.0,2020,0.4470474542621557,0.3126334333730002,0.1955642411165876,0.05,0.2000000000000001,0.7290178571428573,0.4828666395728253,0.48776703521178,0.5588113846831959,0.6585697374726804
2586,*ST 围海,土木工程建筑业,E48,2011-06-02,2011.0,2021,0.7972398686475655,0.05,0.5947548143804916,0.05,0.15,0.841517857142857,0.501,0.48776703521178,0.5588113846831959,0.7049905121813728
2586,*ST 围海,土木工程建筑业,E48,2011-06-02,2011.0,2022,0.8529888636724212,0.2787890929394666,0.6306194202224755,0.1661624088285623,0.05,0.95,0.4950996779488696,0.48776703521178,0.5588113846831959,0.7534401909747597
2586,*ST 围海,土木工程建筑业,E48,2011-06-02,2011.0,2023,0.4253310494945936,0.2787890929394666,0.6170302752762165,0.4505552026110812,0.05,0.95,0.4757116743178005,0.48776703521178,0.5588113846831959,0.8032239235000485
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011-09-29,2011.0,2014,0.4076660416716352,0.3931349565219122,0.6764338730447081,0.7167425015119229,0.95,0.05,0.1218269461184269,0.4753778116907703,0.3629610299234517,0.2758565803048767
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011-09-29,2011.0,2015,0.95,0.3931349565219122,0.798632720123972,0.5884880206838532,0.95,0.05,0.1218269461184269,0.4753778116907703,0.3629610299234517,0.4223043821766201
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011-09-29,2011.0,2016,0.9450572681073128,0.3931349565219122,0.95,0.5867360216565487,0.95,0.05,0.2762516714957257,0.4753778116907703,0.3629610299234517,0.4767794213005943
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011-09-29,2011.0,2017,0.05,0.3931349565219122,0.95,0.64067255122728,0.95,0.05,0.3061431697931863,0.4753778116907703,0.3629610299234517,0.5308474332727189
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011-09-29,2011.0,2018,0.4579080400394699,0.3931349565219122,0.7305407004502205,0.682336801713786,0.95,0.0642857142857147,0.371759194205965,0.4753778116907703,0.3629610299234517,0.5728038305401902
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011-09-29,2011.0,2019,0.5671489917473553,0.3931349565219122,0.95,0.95,0.8600000000000001,0.1785714285714292,0.4011671219201124,0.4753778116907703,0.3629610299234517,0.6180943393602021
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011-09-29,2011.0,2020,0.5832405994526759,0.3931349565219122,0.8034411439488764,0.95,0.77,0.2892857142857147,0.4233396304071637,0.4753778116907703,0.3629610299234517,0.664051099572279
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011-09-29,2011.0,2021,0.6305000336199696,0.3931349565219122,0.7940215682000387,0.5930746746081362,0.7100000000000001,0.3964285714285719,0.3550569242386352,0.4753778116907703,0.3629610299234517,0.7183371508452365
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011-09-29,2011.0,2022,0.6028047143974948,0.3931349565219122,0.7921313228905438,0.95,0.65,0.501,0.3456587876547344,0.4753778116907703,0.3629610299234517,0.7672009970974503
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011-09-29,2011.0,2023,0.5919048479239086,0.3931349565219122,0.9150209298469828,0.95,0.59,0.6165178571428576,0.3001366070408203,0.4753778116907703,0.3629610299234517,0.8193912151698035
2628,成都路桥,土木工程建筑业,E48,2011-11-03,2011.0,2014,0.4075676496504372,0.7219317474966538,0.2223807510375037,0.6984224901275176,0.7400000000000002,0.05,0.3921893784845804,0.3794143465642565,0.2172233820459289,0.05
2628,成都路桥,土木工程建筑业,E48,2011-11-03,2011.0,2015,0.8568890433570671,0.6186325229196743,0.220731899030422,0.6684220182556936,0.65,0.1678571428571427,0.3921893784845804,0.4570266317702863,0.05,0.05
2628,成都路桥,土木工程建筑业,E48,2011-11-03,2011.0,2016,0.7825706446636422,0.6049778294857041,0.05,0.95,0.56,0.2821428571428573,0.3972977328683241,0.6009044698112209,0.05,0.05
2628,成都路桥,土木工程建筑业,E48,2011-11-03,2011.0,2017,0.3312288484509513,0.6695005651913982,0.5094040168070685,0.95,0.501,0.3928571428571427,0.388431267296879,0.4920984429951898,0.05,0.05
2628,成都路桥,土木工程建筑业,E48,2011-11-03,2011.0,2018,0.3565434154189716,0.5772856887221332,0.2324983769048185,0.95,0.3999999999999999,0.501,0.4045598882337923,0.4799069850044654,0.05,0.1209890020429595
2628,成都路桥,土木工程建筑业,E48,2011-11-03,2011.0,2019,0.5154867837589001,0.6088791601013366,0.4457330430831659,0.95,0.3,0.6165178571428576,0.447940625852724,0.4922411798341923,0.3318371607515654,0.2237153184837106
2628,成都路桥,土木工程建筑业,E48,2011-11-03,2011.0,2020,0.4883129542986889,0.3016879007252002,0.3581005859186226,0.95,0.2000000000000001,0.7290178571428573,0.4775498352919903,0.4915409851071741,0.2538622129436325,0.1968302925867558
2628,成都路桥,土木工程建筑业,E48,2011-11-03,2011.0,2021,0.5778841216459952,0.1749956449543227,0.4500262695119085,0.95,0.15,0.841517857142857,0.493598487710789,0.4987926329021286,0.332776617954071,0.0618870104228982
2628,成都路桥,土木工程建筑业,E48,2011-11-03,2011.0,2022,0.6603025443210399,0.155522596294664,0.3235406382983607,0.95,0.05,0.95,0.4756935802341475,0.95,0.3158663883089765,0.318083124254332
2628,成都路桥,土木工程建筑业,E48,2011-11-03,2011.0,2023,0.5536251627981733,0.319744059512992,0.4108559541844122,0.95,0.05,0.95,0.4626036514842925,0.4033411582140859,0.5806313993174059,0.7431023824803749
2663,普邦股份,土木工程建筑业,E48,2012-03-16,2012.0,2014,0.4075676496504372,0.4214935141730126,0.5135011000061322,0.8703279242241196,0.7400000000000002,0.05,0.4268861138154947,0.7368275484630246,0.2764091858037572,0.2758565803048767
2663,普邦股份,土木工程建筑业,E48,2012-03-16,2012.0,2015,0.95,0.4214935141730126,0.1112868262359637,0.6360510551977835,0.65,0.1678571428571427,0.4268861138154947,0.2883046652477561,0.05,0.3770028523392737
2663,普邦股份,土木工程建筑业,E48,2012-03-16,2012.0,2016,0.05,0.4214935141730126,0.7449364368363045,0.6405952861037194,0.56,0.2821428571428573,0.4763136418136254,0.4592741638875945,0.1843423799582468,0.95
2663,普邦股份,土木工程建筑业,E48,2012-03-16,2012.0,2017,0.3032799050092367,0.7228871350939812,0.8736881654144735,0.839200386900551,0.501,0.3928571428571427,0.5241828477843642,0.441730006946503,0.1946764091858041,0.95
2663,普邦股份,土木工程建筑业,E48,2012-03-16,2012.0,2018,0.05,0.7841914272308431,0.95,0.9232187140881188,0.3999999999999999,0.501,0.5095385791680591,0.3181722475274562,0.5760238907849826,0.95
2663,普邦股份,土木工程建筑业,E48,2012-03-16,2012.0,2019,0.5820060909131999,0.6354748000343096,0.95,0.5797065381380164,0.3,0.6165178571428576,0.4710303207874449,0.3060676731555833,0.5076791808873716,0.95
2663,普邦股份,土木工程建筑业,E48,2012-03-16,2012.0,2020,0.3843936566523196,0.2453302211053211,0.95,0.6372454291211428,0.2000000000000001,0.7290178571428573,0.4545514207602174,0.4984357341947242,0.6658703071672353,0.7526962952490808
2663,普邦股份,土木工程建筑业,E48,2012-03-16,2012.0,2021,0.575492106965747,0.2196203791061657,0.95,0.8981401049952977,0.15,0.841517857142857,0.416349426052683,0.457527870945938,0.694283276450512,0.6348747947237753
2663,普邦股份,土木工程建筑业,E48,2012-03-16,2012.0,2022,0.6780248256767103,0.0524411177337435,0.95,0.95,0.05,0.95,0.3930772780176437,0.736760938082702,0.5890784982935151,0.3182840324150722
2663,普邦股份,土木工程建筑业,E48,2012-03-16,2012.0,2023,0.5334000103666291,0.05,0.95,0.95,0.05,0.95,0.3847691521172089,0.4698762384076072,0.6535836177474403,0.5049862197712569
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014-02-19,2014.0,2014,0.4076660416716352,0.3931349565219122,0.4102817907272089,0.6627655261734167,0.95,0.05,0.1198002150684754,0.4753778116907703,0.3629610299234517,0.2758565803048767
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014-02-19,2014.0,2015,0.95,0.3931349565219122,0.5467655165865131,0.7729112877372811,0.95,0.05,0.1198002150684754,0.4753778116907703,0.3629610299234517,0.4226053533548833
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014-02-19,2014.0,2016,0.2685057911754416,0.3931349565219122,0.95,0.561966930836156,0.95,0.05,0.1827064898896571,0.4753778116907703,0.3629610299234517,0.4906709554171845
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014-02-19,2014.0,2017,0.4420183726003874,0.3931349565219122,0.8880508075925218,0.3328406136886937,0.95,0.05,0.2623896533378088,0.4753778116907703,0.3629610299234517,0.5348763416654402
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014-02-19,2014.0,2018,0.4132592634236333,0.3931349565219122,0.95,0.5506197995769707,0.95,0.0642857142857147,0.2426608478368572,0.4753778116907703,0.3629610299234517,0.5846914558858548
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014-02-19,2014.0,2019,0.4000640478156533,0.3931349565219122,0.95,0.8908918980475198,0.8600000000000001,0.1785714285714292,0.206149229726558,0.4753778116907703,0.3629610299234517,0.6360519639410215
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014-02-19,2014.0,2020,0.628372110151121,0.3931349565219122,0.95,0.7664398953036129,0.77,0.2892857142857147,0.2306626204001222,0.4753778116907703,0.3629610299234517,0.6817931711952585
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014-02-19,2014.0,2021,0.4988255149576485,0.3931349565219122,0.95,0.701699315317227,0.7100000000000001,0.3964285714285719,0.2747822831947065,0.4753778116907703,0.3629610299234517,0.7257289950038548
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014-02-19,2014.0,2022,0.6717047598902982,0.3931349565219122,0.95,0.95,0.65,0.501,0.2364444769075049,0.4753778116907703,0.3629610299234517,0.7772576619972058
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014-02-19,2014.0,2023,0.5863497893652999,0.3931349565219122,0.95,0.5714754017775328,0.59,0.6165178571428576,0.2096026985048369,0.4753778116907703,0.3629610299234517,0.8277277525153817
2761,浙江建投,土木工程建筑业,E48,2015-06-10,2015.0,2015,0.95,0.4589896330757694,0.95,0.30317411143818,0.65,0.1678571428571427,0.05,0.5209869986440725,0.3712943632567847,0.4563086581526275
2761,浙江建投,土木工程建筑业,E48,2015-06-10,2015.0,2016,0.05,0.4589896330757694,0.95,0.3310367470254474,0.56,0.2821428571428573,0.05,0.5209869986440725,0.0734864300626304,0.5213813850176434
2761,浙江建投,土木工程建筑业,E48,2015-06-10,2015.0,2017,0.1533066853156005,0.4589896330757694,0.9445980404396468,0.05,0.501,0.3928571428571427,0.05,0.5308445488823212,0.2237995824634661,0.5687600670239198
2761,浙江建投,土木工程建筑业,E48,2015-06-10,2015.0,2018,0.254741200559924,0.4589896330757694,0.95,0.05,0.3999999999999999,0.501,0.05,0.4635507610171414,0.6843003412969277,0.6148781760241427
2761,浙江建投,土木工程建筑业,E48,2015-06-10,2015.0,2019,0.2976841651236099,0.4589896330757694,0.4259010032408371,0.354878466489479,0.3,0.6165178571428576,0.8115284406955434,0.3718623281224856,0.279227557411273,0.5518595337399916
2761,浙江建投,土木工程建筑业,E48,2015-06-10,2015.0,2020,0.2404255376080964,0.4589896330757694,0.3555195453512025,0.1380266221006965,0.2000000000000001,0.7290178571428573,0.8239860959187082,0.4926375627781426,0.8455631399317407,0.5975732567501225
2761,浙江建投,土木工程建筑业,E48,2015-06-10,2015.0,2021,0.4612704168423805,0.4589896330757694,0.1767664499897061,0.05,0.15,0.841517857142857,0.8425959661582789,0.4915714167016425,0.5890784982935151,0.5739004155187932
2761,浙江建投,土木工程建筑业,E48,2015-06-10,2015.0,2022,0.95,0.5491981376648456,0.2919925892722916,0.0566198355265509,0.05,0.95,0.8582656575828395,0.4906666078330823,0.501,0.714772489411672
2761,浙江建投,土木工程建筑业,E48,2015-06-10,2015.0,2023,0.05,0.5564756109885061,0.0965931619150875,0.05,0.05,0.95,0.8708200846490806,0.4822211708814119,0.6090443686006828,0.6176936632099174
2775,文科股份,土木工程建筑业,E48,2015-06-29,2015.0,2015,0.95,0.2066413707172448,0.104659876291339,0.3586841346796406,0.65,0.1678571428571427,0.0702800476762683,0.4595646570186137,0.7580204778156996,0.429959137729179
2775,文科股份,土木工程建筑业,E48,2015-06-29,2015.0,2016,0.3321446316956967,0.2066413707172448,0.1362982153391005,0.2885669608525029,0.56,0.2821428571428573,0.1288386099129323,0.4595646570186137,0.619027303754266,0.498670378579805
2775,文科股份,土木工程建筑业,E48,2015-06-29,2015.0,2017,0.4736200760690746,0.2066413707172448,0.4894478359313998,0.7565852529310424,0.501,0.3928571428571427,0.1873670669132987,0.641189076880246,0.6981228668941979,0.5417845664798171
2775,文科股份,土木工程建筑业,E48,2015-06-29,2015.0,2018,0.2574687202971362,0.2066413707172448,0.5699455049821587,0.6514788097608206,0.3999999999999999,0.501,0.282706531862945,0.4687753658786758,0.5744880546075084,0.5810039718723451
2775,文科股份,土木工程建筑业,E48,2015-06-29,2015.0,2019,0.5359219470247591,0.2066413707172448,0.4483349946943566,0.7051647196974935,0.3,0.6165178571428576,0.3346604280197502,0.4827271882113401,0.8171501706484638,0.6242184043254242
2775,文科股份,土木工程建筑业,E48,2015-06-29,2015.0,2020,0.5736079077720662,0.2066413707172448,0.4102465409017721,0.6194334752650086,0.2000000000000001,0.7290178571428573,0.3780745467390428,0.5527545525537837,0.7687713310580204,0.6682191959966342
2775,文科股份,土木工程建筑业,E48,2015-06-29,2015.0,2021,0.5939520913594333,0.2066413707172448,0.4664283240743808,0.7304106517590041,0.15,0.841517857142857,0.3312080525422015,0.4872401874213949,0.4182672233820456,0.7205332010629468
2775,文科股份,土木工程建筑业,E48,2015-06-29,2015.0,2022,0.6432846521236094,0.2066413707172448,0.4209710096901059,0.6836256712293649,0.05,0.95,0.3577615624032659,0.95,0.1167014613778712,0.766086550197889
2775,文科股份,土木工程建筑业,E48,2015-06-29,2015.0,2023,0.573088106789825,0.2066413707172448,0.5650591031244862,0.6659405666522894,0.05,0.95,0.4026488164407725,0.4512796936110932,0.05,0.3194295943121701
2781,奇信退,建筑装饰和其他建筑业,E50,2006-08-16,2008.361563517916,2014,0.4076660416716352,0.3931349565219122,0.95,0.4525169928514239,0.95,0.05,0.254558448434025,0.4982762303983521,0.2989561586638833,0.2758565803048767
2781,奇信退,建筑装饰和其他建筑业,E50,2006-08-16,2008.361563517916,2015,0.95,0.3931349565219122,0.95,0.4525169928514239,0.95,0.05,0.254558448434025,0.4982762303983521,0.2989561586638833,0.4025936481643076
