"year","liva_taoyan_cal","rev_entropy_taoyan_cal","diff_freq1_taoyan_cal","cost_freq1_taoyan_cal","DYNA_taoyan_cal","MUNI_taoyan_cal","org_size_taoyan_cal","cost_sticky_taoyan_cal","esg_score_taoyan_cal","digi_freq1_taoyan_cal"
2020,0.423205620148604,0.95,0.0806506587192807,0.146945822514435,0.2,0.729017857142857,0.53250514708614,0.483235916932422,0.220041753653445,0.638987976807489
2021,0.528780107496238,0.95,0.330466116064005,0.0760820631670785,0.15,0.841517857142857,0.526389078267877,0.434056295271741,0.270772442588727,0.387511232499923
2022,0.738900961481334,0.95,0.36863692277508,0.204352622764587,0.05,0.95,0.501469066767841,0.441161378434424,0.157098121085595,0.254468248499492
2023,0.453148716190399,0.95,0.508531013006983,0.468530036580618,0.05,0.95,0.498439773756318,0.470024324051935,0.05,0.173796593014888
2014,0.407567649650437,0.95,0.184234107226291,0.505943761607444,0.74,0.05,0.445280043754443,0.48776703521178,0.558811384683196,0.275856580304877
2015,0.95,0.95,0.529593817701167,0.565516111095952,0.65,0.167857142857143,0.445280043754443,0.48776703521178,0.558811384683196,0.05
2016,0.23642225468263,0.95,0.31990025889507,0.391645849343443,0.56,0.282142857142857,0.597989623658534,0.48776703521178,0.558811384683196,0.103689937087078
2017,0.313028626915981,0.576670693787665,0.500976928426216,0.43522010132484,0.501,0.392857142857143,0.638371277811263,0.48776703521178,0.558811384683196,0.05
2018,0.354989316643719,0.57842548306441,0.613048316140175,0.349152012898053,0.4,0.501,0.658623362189604,0.48776703521178,0.558811384683196,0.05
2019,0.440181309854793,0.644633030135574,0.787487696889489,0.47650449462166,0.3,0.616517857142858,0.677536611666304,0.48776703521178,0.558811384683196,0.170812728419028
2020,0.521216059436929,0.698229000959874,0.474165344337151,0.856982869577176,0.2,0.729017857142857,0.672037072115277,0.48776703521178,0.558811384683196,0.541225859593576
2021,0.640100292999576,0.69630264667746,0.424095422423002,0.665146897337025,0.15,0.841517857142857,0.659109624588432,0.48776703521178,0.558811384683196,0.218598709414017
2022,0.762688599430877,0.642173555653216,0.291515833731984,0.501720918423335,0.05,0.95,0.643561982726558,0.48776703521178,0.558811384683196,0.05
2023,0.421213749581682,0.642173555653216,0.290017540810118,0.451432021316991,0.05,0.95,0.448355374048088,0.48776703521178,0.558811384683196,0.805742944522433
2014,0.407567649650437,0.312633433373,0.758458291623636,0.679230845197285,0.74,0.05,0.325328582593466,0.48776703521178,0.558811384683196,0.275856580304877
2015,0.95,0.312633433373,0.570513257629657,0.363171001236354,0.65,0.167857142857143,0.325328582593466,0.48776703521178,0.558811384683196,0.392084226767667
2016,0.64849376471371,0.312633433373,0.524202808980585,0.153451407840124,0.56,0.282142857142857,0.38813968623802,0.48776703521178,0.558811384683196,0.460163961825765
2017,0.311946567880204,0.312633433373,0.739739448515483,0.822145246950343,0.501,0.392857142857143,0.505014362264593,0.48776703521178,0.558811384683196,0.512077091234162
2018,0.0984433801059399,0.312633433373,0.623396041367497,0.680785088803475,0.4,0.501,0.529327636331335,0.48776703521178,0.558811384683196,0.555616502612055
2019,0.327281695562632,0.312633433373,0.329752920268048,0.745110832231301,0.3,0.616517857142858,0.513837271398504,0.48776703521178,0.558811384683196,0.606455871623755
2020,0.447047454262156,0.312633433373,0.195564241116588,0.05,0.2,0.729017857142857,0.482866639572825,0.48776703521178,0.558811384683196,0.65856973747268
2021,0.797239868647565,0.05,0.594754814380492,0.05,0.15,0.841517857142857,0.501,0.48776703521178,0.558811384683196,0.704990512181373
2022,0.852988863672421,0.278789092939467,0.630619420222476,0.166162408828562,0.05,0.95,0.49509967794887,0.48776703521178,0.558811384683196,0.75344019097476
2023,0.425331049494594,0.278789092939467,0.617030275276216,0.450555202611081,0.05,0.95,0.4757116743178,0.48776703521178,0.558811384683196,0.803223923500048
2014,0.407666041671635,0.393134956521912,0.676433873044708,0.716742501511923,0.95,0.05,0.121826946118427,0.47537781169077,0.362961029923452,0.275856580304877
2015,0.95,0.393134956521912,0.798632720123972,0.588488020683853,0.95,0.05,0.121826946118427,0.47537781169077,0.362961029923452,0.42230438217662
2016,0.945057268107313,0.393134956521912,0.95,0.586736021656549,0.95,0.05,0.276251671495726,0.47537781169077,0.362961029923452,0.476779421300594
2017,0.05,0.393134956521912,0.95,0.64067255122728,0.95,0.05,0.306143169793186,0.47537781169077,0.362961029923452,0.530847433272719
2018,0.45790804003947,0.393134956521912,0.73054070045022,0.682336801713786,0.95,0.0642857142857147,0.371759194205965,0.47537781169077,0.362961029923452,0.57280383054019
2019,0.567148991747355,0.393134956521912,0.95,0.95,0.86,0.178571428571429,0.401167121920112,0.47537781169077,0.362961029923452,0.618094339360202
2020,0.583240599452676,0.393134956521912,0.803441143948876,0.95,0.77,0.289285714285715,0.423339630407164,0.47537781169077,0.362961029923452,0.664051099572279
2021,0.63050003361997,0.393134956521912,0.794021568200039,0.593074674608136,0.71,0.396428571428572,0.355056924238635,0.47537781169077,0.362961029923452,0.718337150845237
2022,0.602804714397495,0.393134956521912,0.792131322890544,0.95,0.65,0.501,0.345658787654734,0.47537781169077,0.362961029923452,0.76720099709745
2023,0.591904847923909,0.393134956521912,0.915020929846983,0.95,0.59,0.616517857142858,0.30013660704082,0.47537781169077,0.362961029923452,0.819391215169804
2014,0.407567649650437,0.721931747496654,0.222380751037504,0.698422490127518,0.74,0.05,0.39218937848458,0.379414346564256,0.217223382045929,0.05
2015,0.856889043357067,0.618632522919674,0.220731899030422,0.668422018255694,0.65,0.167857142857143,0.39218937848458,0.457026631770286,0.05,0.05
2016,0.782570644663642,0.604977829485704,0.05,0.95,0.56,0.282142857142857,0.397297732868324,0.600904469811221,0.05,0.05
2017,0.331228848450951,0.669500565191398,0.509404016807068,0.95,0.501,0.392857142857143,0.388431267296879,0.49209844299519,0.05,0.05
2018,0.356543415418972,0.577285688722133,0.232498376904819,0.95,0.4,0.501,0.404559888233792,0.479906985004465,0.05,0.12098900204296
2019,0.5154867837589,0.608879160101337,0.445733043083166,0.95,0.3,0.616517857142858,0.447940625852724,0.492241179834192,0.331837160751565,0.223715318483711
2020,0.488312954298689,0.3016879007252,0.358100585918623,0.95,0.2,0.729017857142857,0.47754983529199,0.491540985107174,0.253862212943632,0.196830292586756
2021,0.577884121645995,0.174995644954323,0.450026269511908,0.95,0.15,0.841517857142857,0.493598487710789,0.498792632902129,0.332776617954071,0.0618870104228982
2022,0.66030254432104,0.155522596294664,0.323540638298361,0.95,0.05,0.95,0.475693580234147,0.95,0.315866388308977,0.318083124254332
2023,0.553625162798173,0.319744059512992,0.410855954184412,0.95,0.05,0.95,0.462603651484292,0.403341158214086,0.580631399317406,0.743102382480375
2014,0.407567649650437,0.421493514173013,0.513501100006132,0.87032792422412,0.74,0.05,0.426886113815495,0.736827548463025,0.276409185803757,0.275856580304877
2015,0.95,0.421493514173013,0.111286826235964,0.636051055197783,0.65,0.167857142857143,0.426886113815495,0.288304665247756,0.05,0.377002852339274
2016,0.05,0.421493514173013,0.744936436836305,0.640595286103719,0.56,0.282142857142857,0.476313641813625,0.459274163887595,0.184342379958247,0.95
2017,0.303279905009237,0.722887135093981,0.873688165414473,0.839200386900551,0.501,0.392857142857143,0.524182847784364,0.441730006946503,0.194676409185804,0.95
2018,0.05,0.784191427230843,0.95,0.923218714088119,0.4,0.501,0.509538579168059,0.318172247527456,0.576023890784983,0.95
2019,0.5820060909132,0.63547480003431,0.95,0.579706538138016,0.3,0.616517857142858,0.471030320787445,0.306067673155583,0.507679180887372,0.95
2020,0.38439365665232,0.245330221105321,0.95,0.637245429121143,0.2,0.729017857142857,0.454551420760217,0.498435734194724,0.665870307167235,0.752696295249081
2021,0.575492106965747,0.219620379106166,0.95,0.898140104995298,0.15,0.841517857142857,0.416349426052683,0.457527870945938,0.694283276450512,0.634874794723775
2022,0.67802482567671,0.0524411177337435,0.95,0.95,0.05,0.95,0.393077278017644,0.736760938082702,0.589078498293515,0.318284032415072
2023,0.533400010366629,0.05,0.95,0.95,0.05,0.95,0.384769152117209,0.469876238407607,0.65358361774744,0.504986219771257
2014,0.407666041671635,0.393134956521912,0.410281790727209,0.662765526173417,0.95,0.05,0.119800215068475,0.47537781169077,0.362961029923452,0.275856580304877
2015,0.95,0.393134956521912,0.546765516586513,0.772911287737281,0.95,0.05,0.119800215068475,0.47537781169077,0.362961029923452,0.422605353354883
2016,0.268505791175442,0.393134956521912,0.95,0.561966930836156,0.95,0.05,0.182706489889657,0.47537781169077,0.362961029923452,0.490670955417184
2017,0.442018372600387,0.393134956521912,0.888050807592522,0.332840613688694,0.95,0.05,0.262389653337809,0.47537781169077,0.362961029923452,0.53487634166544
2018,0.413259263423633,0.393134956521912,0.95,0.550619799576971,0.95,0.0642857142857147,0.242660847836857,0.47537781169077,0.362961029923452,0.584691455885855
2019,0.400064047815653,0.393134956521912,0.95,0.89089189804752,0.86,0.178571428571429,0.206149229726558,0.47537781169077,0.362961029923452,0.636051963941021
2020,0.628372110151121,0.393134956521912,0.95,0.766439895303613,0.77,0.289285714285715,0.230662620400122,0.47537781169077,0.362961029923452,0.681793171195259
2021,0.498825514957648,0.393134956521912,0.95,0.701699315317227,0.71,0.396428571428572,0.274782283194706,0.47537781169077,0.362961029923452,0.725728995003855
2022,0.671704759890298,0.393134956521912,0.95,0.95,0.65,0.501,0.236444476907505,0.47537781169077,0.362961029923452,0.777257661997206
2023,0.5863497893653,0.393134956521912,0.95,0.571475401777533,0.59,0.616517857142858,0.209602698504837,0.47537781169077,0.362961029923452,0.827727752515382
2015,0.95,0.458989633075769,0.95,0.30317411143818,0.65,0.167857142857143,0.05,0.520986998644072,0.371294363256785,0.456308658152627
2016,0.05,0.458989633075769,0.95,0.331036747025447,0.56,0.282142857142857,0.05,0.520986998644072,0.0734864300626304,0.521381385017643
2017,0.1533066853156,0.458989633075769,0.944598040439647,0.05,0.501,0.392857142857143,0.05,0.530844548882321,0.223799582463466,0.56876006702392
2018,0.254741200559924,0.458989633075769,0.95,0.05,0.4,0.501,0.05,0.463550761017141,0.684300341296928,0.614878176024143
2019,0.29768416512361,0.458989633075769,0.425901003240837,0.354878466489479,0.3,0.616517857142858,0.811528440695543,0.371862328122486,0.279227557411273,0.551859533739992
2020,0.240425537608096,0.458989633075769,0.355519545351203,0.138026622100696,0.2,0.729017857142857,0.823986095918708,0.492637562778143,0.845563139931741,0.597573256750123
2021,0.46127041684238,0.458989633075769,0.176766449989706,0.05,0.15,0.841517857142857,0.842595966158279,0.491571416701643,0.589078498293515,0.573900415518793
2022,0.95,0.549198137664846,0.291992589272292,0.0566198355265509,0.05,0.95,0.85826565758284,0.490666607833082,0.501,0.714772489411672
2023,0.05,0.556475610988506,0.0965931619150875,0.05,0.05,0.95,0.87082008464908,0.482221170881412,0.609044368600683,0.617693663209917
2015,0.95,0.206641370717245,0.104659876291339,0.358684134679641,0.65,0.167857142857143,0.0702800476762683,0.459564657018614,0.7580204778157,0.429959137729179
2016,0.332144631695697,0.206641370717245,0.1362982153391,0.288566960852503,0.56,0.282142857142857,0.128838609912932,0.459564657018614,0.619027303754266,0.498670378579805
2017,0.473620076069075,0.206641370717245,0.4894478359314,0.756585252931042,0.501,0.392857142857143,0.187367066913299,0.641189076880246,0.698122866894198,0.541784566479817
2018,0.257468720297136,0.206641370717245,0.569945504982159,0.651478809760821,0.4,0.501,0.282706531862945,0.468775365878676,0.574488054607508,0.581003971872345
2019,0.535921947024759,0.206641370717245,0.448334994694357,0.705164719697494,0.3,0.616517857142858,0.33466042801975,0.48272718821134,0.817150170648464,0.624218404325424
2020,0.573607907772066,0.206641370717245,0.410246540901772,0.619433475265009,0.2,0.729017857142857,0.378074546739043,0.552754552553784,0.76877133105802,0.668219195996634
2021,0.593952091359433,0.206641370717245,0.466428324074381,0.730410651759004,0.15,0.841517857142857,0.331208052542201,0.487240187421395,0.418267223382046,0.720533201062947
2022,0.643284652123609,0.206641370717245,0.420971009690106,0.683625671229365,0.05,0.95,0.357761562403266,0.95,0.116701461377871,0.766086550197889
2023,0.573088106789825,0.206641370717245,0.565059103124486,0.665940566652289,0.05,0.95,0.402648816440772,0.451279693611093,0.05,0.31942959431217
2014,0.407666041671635,0.393134956521912,0.95,0.452516992851424,0.95,0.05,0.254558448434025,0.498276230398352,0.298956158663883,0.275856580304877
2015,0.95,0.393134956521912,0.95,0.452516992851424,0.95,0.05,0.254558448434025,0.498276230398352,0.298956158663883,0.402593648164308
2016,0.305306788461654,0.393134956521912,0.95,0.627579065601751,0.95,0.05,0.265683348307681,0.498276230398352,0.298956158663883,0.478348825727409
2017,0.247778466636328,0.393134956521912,0.95,0.53631213585532,0.95,0.05,0.314656834357784,0.498276230398352,0.298956158663883,0.530063478578452
2018,0.386460096703062,0.393134956521912,0.95,0.552362322888012,0.95,0.0642857142857147,0.346457356153272,0.647560156563494,0.298956158663883,0.575133672709321
2019,0.571484616204961,0.393134956521912,0.95,0.626433529214386,0.86,0.178571428571429,0.336605654069368,0.590355505706322,0.298956158663883,0.6240392841497
2020,0.5424281800369,0.393134956521912,0.95,0.338699754102293,0.77,0.289285714285715,0.273448147676752,0.27338940683932,0.298956158663883,0.677853397117674
2021,0.415316472760155,0.393134956521912,0.715805381376518,0.299087587147292,0.71,0.396428571428572,0.215217933014143,0.31486089446712,0.298956158663883,0.731213795536267
2022,0.639721238404469,0.393134956521912,0.407937129067549,0.338215943368123,0.65,0.501,0.192659570692743,0.95,0.05,0.78128946081967
2023,0.465785520808164,0.393134956521912,0.407937129067549,0.338215943368123,0.59,0.616517857142858,0.192659570692743,0.95,0.05,0.79299984340354
2016,0.864835761163097,0.393134956521912,0.286977284037875,0.460846279413576,0.95,0.05,0.20839278884757,0.476565780884274,0.35598275728756,0.486856519524597
2017,0.131227697800387,0.393134956521912,0.240274884659797,0.489967480135045,0.95,0.05,0.268202070581803,0.476565780884274,0.35598275728756,0.534341123047336
2018,0.493522719579108,0.393134956521912,0.287593967060908,0.357938295946754,0.95,0.0642857142857147,0.296224664108301,0.476565780884274,0.35598275728756,0.579759196117816
2019,0.551810128090413,0.393134956521912,0.224317355841369,0.237028556720685,0.86,0.178571428571429,0.332153799658196,0.476565780884274,0.35598275728756,0.624449219511539
2020,0.617471626137482,0.393134956521912,0.18212859068964,0.248441803824184,0.77,0.289285714285715,0.317240268532767,0.476565780884274,0.35598275728756,0.6738209339571
2021,0.501772405806083,0.393134956521912,0.179792827446252,0.239358673727367,0.71,0.396428571428572,0.244853810364939,0.476565780884274,0.35598275728756,0.728484866648781
2022,0.705600084468173,0.393134956521912,0.259628640491595,0.05,0.65,0.501,0.509417424816315,0.476565780884274,0.35598275728756,0.751261811175024
2023,0.567128410392354,0.393134956521912,0.496889733011019,0.294851061192998,0.59,0.616517857142858,0.525871202847582,0.476565780884274,0.35598275728756,0.796242648249752
2016,0.558247387967073,0.05,0.242378075175548,0.720689967725326,0.95,0.05,0.136968451975703,0.95,0.351565762004176,0.497463090545924
2017,0.130009587904379,0.05,0.807128412881058,0.424789659565905,0.95,0.05,0.175868365517244,0.95,0.05,0.542843389137146
2018,0.612782517777505,0.05,0.879211792248989,0.418043366029796,0.95,0.0642857142857147,0.194521850822064,0.572139025829047,0.337473903966597,0.589124187807912
2019,0.47458320804178,0.05,0.95,0.567825869647122,0.86,0.178571428571429,0.252455845266522,0.491667223082589,0.347807933194154,0.631787961248139
2020,0.531704210590484,0.05,0.848047138882752,0.443490862023063,0.77,0.289285714285715,0.226873991400744,0.465532238663713,0.299895615866388,0.155102927366359
2021,0.614190117699403,0.05,0.87594710590425,0.252948859171758,0.71,0.396428571428572,0.215467129323957,0.588129246457812,0.554522184300341,0.21198803614652
2022,0.617534230036925,0.05,0.895036349945948,0.346319260730417,0.65,0.501,0.181616164528588,0.472081338586148,0.674317406143344,0.606749571395521
2023,0.663380015784444,0.05,0.95,0.243187493101187,0.59,0.616517857142858,0.176555698758045,0.95,0.650511945392491,0.95
2016,0.95,0.501,0.531423663498487,0.361893109637927,0.95,0.05,0.247970944905853,0.478497627463706,0.35598275728756,0.480979131766917
2017,0.05,0.501,0.681744526018305,0.463426802227924,0.95,0.05,0.304329314498299,0.478497627463706,0.35598275728756,0.531014456575388
2018,0.438514790619753,0.501,0.58686419975913,0.259947836773168,0.95,0.0642857142857147,0.342510651965536,0.478497627463706,0.35598275728756,0.575497092861843
2019,0.924249014967703,0.501,0.526886238284377,0.331424706094561,0.86,0.178571428571429,0.410455019471068,0.478497627463706,0.35598275728756,0.617239091795494
2020,0.303474882475971,0.501,0.13429804972981,0.311287762997157,0.77,0.289285714285715,0.461724597635806,0.478497627463706,0.35598275728756,0.660516537572429
2021,0.51972529165608,0.501,0.103428694954084,0.119347315665043,0.71,0.396428571428572,0.51274023756063,0.478497627463706,0.35598275728756,0.702653962137786
2022,0.544979850565181,0.501,0.179737997777617,0.11246393435936,0.65,0.501,0.518851716406618,0.478497627463706,0.35598275728756,0.749531569150824
2023,0.571673799662282,0.501,0.121198037099545,0.110801850605547,0.59,0.616517857142858,0.490598273712921,0.478497627463706,0.35598275728756,0.801853136644532
2016,0.345992419231848,0.721620450830082,0.708570572734798,0.528647750258952,0.95,0.05,0.05,0.373499549542162,0.450208768267223,0.892381697044265
2017,0.387069993064291,0.778477406791432,0.913790364050784,0.677793094318077,0.95,0.05,0.05,0.373499549542162,0.450208768267223,0.95
2018,0.488373588969968,0.789990436009771,0.95,0.536122211424235,0.95,0.0642857142857147,0.05,0.373499549542162,0.512286689419795,0.95
2019,0.536399132773212,0.925569458067276,0.87503602124349,0.751669259252754,0.86,0.178571428571429,0.05,0.470352183844909,0.309290187891441,0.95
2020,0.544892772447587,0.944315447648809,0.95,0.787197540368937,0.77,0.289285714285715,0.05,0.49712810293597,0.305532359081419,0.95
2021,0.609306843315482,0.870757260936509,0.95,0.855423915042119,0.71,0.396428571428572,0.0517621799089562,0.466577345327229,0.619027303754266,0.95
2022,0.667041405044349,0.817067826862499,0.95,0.95,0.65,0.501,0.05,0.488382413981576,0.554522184300341,0.95
2023,0.645108408967837,0.869821484079944,0.95,0.95,0.59,0.616517857142858,0.05,0.472166111514924,0.528412969283276,0.95
2017,0.656080269186062,0.0509811990468967,0.765777845100026,0.539651710826327,0.95,0.05,0.05,0.452855534002962,0.739590443686006,0.490662768106609
2018,0.403982727801484,0.05,0.843523251942839,0.570695182605231,0.95,0.0642857142857147,0.05,0.452855534002962,0.95,0.447496190750648
2019,0.489871525142491,0.304810020107368,0.62555947767528,0.596977536241274,0.86,0.178571428571429,0.05,0.425416824983418,0.706569965870307,0.626894234336441
2020,0.516089579887682,0.300818765063658,0.649468278156174,0.549587022990421,0.77,0.289285714285715,0.0717661546302601,0.589792313099596,0.370354906054279,0.507520288917581
2021,0.557180980788183,0.220787399657013,0.460861788057297,0.387761205294812,0.71,0.396428571428572,0.05,0.459273381987837,0.531484641638225,0.262829324775985
2022,0.629460936691741,0.220787399657013,0.552019300203845,0.252517205299604,0.65,0.501,0.136531292103608,0.408616099070516,0.181524008350731,0.450398639165866
2023,0.671291936227688,0.220787399657013,0.469926128443351,0.12441486612612,0.59,0.616517857142858,0.126446686657094,0.45151231967085,0.301774530271399,0.394094901239779
2018,0.656080269186062,0.519551256456589,0.578832310796729,0.95,0.4,0.501,0.526235546217715,0.95,0.762627986348123,0.244581826559217
2019,0.403982727801484,0.459980858828315,0.428293326219735,0.754836978431906,0.3,0.616517857142858,0.537545344708328,0.95,0.762627986348123,0.482573261843774
2020,0.489871525142491,0.200490942063577,0.504255744091322,0.732052619107474,0.2,0.729017857142857,0.576920408182841,0.49177465852525,0.95,0.39097570182952
2021,0.516089579887682,0.311251168652728,0.6712084020841,0.646147885367027,0.15,0.841517857142857,0.603794238196122,0.495367989676498,0.757252559726962,0.648593504300465
2022,0.557180980788183,0.151911491928171,0.575888098039047,0.567216908386294,0.05,0.95,0.610528424942446,0.497785744126429,0.447390396659708,0.527665887858979
2023,0.629460936691741,0.232231223518544,0.632148254049515,0.401778910155242,0.05,0.95,0.615945720375912,0.745658893979244,0.509215017064846,0.888650920468194
2019,0.528750629588363,0.05,0.844694049005447,0.702108989571169,0.86,0.178571428571429,0.14111497444904,0.437377986041218,0.95,0.7286740307772
2020,0.334936042662389,0.05,0.70722400474724,0.755956937727675,0.77,0.289285714285715,0.122188000997388,0.437377986041218,0.821757679180887,0.95
2021,0.571158563754798,0.05,0.637044802633366,0.706833683937437,0.71,0.396428571428572,0.143968690507246,0.437377986041218,0.702730375426621,0.95
2022,0.596590418785836,0.05,0.795107057066944,0.673185716500542,0.65,0.501,0.119680921344592,0.95,0.708105802047781,0.95
2023,0.612570358599626,0.05,0.883352968980932,0.627184554524458,0.59,0.616517857142858,0.110954510779066,0.497991287023518,0.768003412969283,0.95
2020,0.231008321928233,0.05,0.473681274212106,0.645814498023082,0.77,0.289285714285715,0.221158582932603,0.431432101814887,0.95,0.249771532446204
2021,0.400932326017645,0.05,0.533728982067302,0.95,0.71,0.396428571428572,0.25012335885273,0.431432101814887,0.648976109215017,0.05
2022,0.604495393685596,0.05,0.50550365189665,0.85849917068031,0.65,0.501,0.268219966306769,0.720413134536839,0.657423208191126,0.173556782625065
2023,0.555986066879139,0.05,0.568592518092804,0.474089173078754,0.59,0.616517857142858,0.213139740412355,0.464506091072637,0.789505119453925,0.300559119252496
2020,0.495736828261463,0.0578067644592016,0.767554670341203,0.281046686721917,0.2,0.729017857142857,0.099233218465314,0.95,0.376931106471816,0.95
2021,0.541603980267476,0.0813734368568335,0.766791595851927,0.230121729138977,0.15,0.841517857142857,0.14704480146349,0.95,0.828668941979522,0.84695763752651
2022,0.572127900347069,0.448390530612339,0.844215789900636,0.285564839987092,0.05,0.95,0.13072433382868,0.490131096649291,0.834044368600682,0.95
2023,0.635249952713348,0.673747270908302,0.838906056433927,0.559281142159483,0.05,0.95,0.100268412193251,0.520076951186545,0.81254266211604,0.593462672315203
2014,0.407666041671635,0.386406467637982,0.644946652818499,0.599130500725948,0.95,0.05,0.296702961908224,0.476557388540133,0.356461061911822,0.275856580304877
2015,0.739052427165628,0.386406467637982,0.644946652818499,0.599130500725948,0.95,0.05,0.296702961908224,0.476557388540133,0.356461061911822,0.396335154282462
2016,0.586432122240517,0.386406467637982,0.644946652818499,0.599130500725948,0.95,0.05,0.486444790489922,0.476557388540133,0.356461061911822,0.445565575397783
2017,0.56689342584069,0.386406467637982,0.644946652818499,0.599130500725948,0.95,0.05,0.545762665972035,0.476557388540133,0.356461061911822,0.504603882799201
2018,0.549203956235495,0.386406467637982,0.644946652818499,0.599130500725948,0.95,0.0642857142857147,0.518764096681922,0.476557388540133,0.356461061911822,0.5575538478861
2019,0.586049944470056,0.386406467637982,0.644946652818499,0.599130500725948,0.86,0.178571428571429,0.518764096681922,0.476557388540133,0.356461061911822,0.601006052746722
2020,0.629195824290487,0.386406467637982,0.644946652818499,0.599130500725948,0.77,0.289285714285715,0.518764096681922,0.476557388540133,0.356461061911822,0.649004500410926
2021,0.629195824290487,0.386406467637982,0.644946652818499,0.599130500725948,0.71,0.396428571428572,0.518764096681922,0.476557388540133,0.356461061911822,0.697002948075131
2022,0.629195824290487,0.386406467637982,0.644946652818499,0.599130500725948,0.65,0.501,0.518764096681922,0.476557388540133,0.356461061911822,0.745001395739335
2023,0.629195824290487,0.386406467637982,0.644946652818499,0.599130500725948,0.59,0.616517857142858,0.518764096681922,0.476557388540133,0.356461061911822,0.79299984340354
2014,0.407567649650437,0.944555835657537,0.13953863323069,0.05,0.74,0.05,0.0595420707649637,0.944666896527135,0.545307167235494,0.275856580304877
2015,0.95,0.944555835657537,0.202652409823849,0.131961664374424,0.65,0.167857142857143,0.0595420707649637,0.906069789281664,0.405114822546973,0.431553735869347
2016,0.412976082078032,0.944555835657537,0.736067281217423,0.661908557995333,0.56,0.282142857142857,0.281340732203606,0.474629484404702,0.558361774744027,0.289810099845655
2017,0.126680009527387,0.95,0.624603594487319,0.43803814676301,0.501,0.392857142857143,0.324313112783819,0.478743284354137,0.252922755741127,0.344307971438842
2018,0.153111268213509,0.752620818834322,0.76237834074958,0.502293511959263,0.4,0.501,0.149752685063677,0.95,0.95,0.404582331786456
2019,0.578335637857321,0.798861383575148,0.677387899197769,0.538424090067993,0.3,0.616517857142858,0.107445190644451,0.426638553337889,0.05,0.50838338873605
2020,0.938098168194321,0.704077992391533,0.8856022598451,0.430213765926346,0.2,0.729017857142857,0.109410434103206,0.300194136520462,0.05,0.634671881505722
2021,0.391123367553862,0.676515169821364,0.95,0.711864879310395,0.15,0.841517857142857,0.160208422811526,0.47358682297494,0.05,0.285570749304752
2022,0.524584141523263,0.447345973091398,0.878701421769765,0.854665916188958,0.05,0.95,0.282859631486587,0.607056693358151,0.05,0.363691521092485
2023,0.494770873666937,0.34242874024129,0.95,0.95,0.05,0.95,0.317813234672182,0.485439605857774,0.153340292275575,0.69711891021285
2014,0.407567649650437,0.611422869918683,0.597350630912233,0.780838479822427,0.74,0.05,0.407057464791953,0.495606437554993,0.761860068259385,0.302540188470363
2015,0.95,0.786189763153038,0.666575128661309,0.601382971347653,0.65,0.167857142857143,0.461512568393873,0.481143192581041,0.628242320819113,0.0557117197156138
2016,0.05,0.915878563982746,0.572162691119198,0.675361713696229,0.56,0.282142857142857,0.48685340197137,0.650657773905187,0.95,0.05
2017,0.934528192872933,0.861820575285977,0.540622457412416,0.511673324320595,0.501,0.392857142857143,0.466123852133819,0.394671504917913,0.95,0.05
2018,0.05,0.95,0.593559999323568,0.594039655191235,0.4,0.501,0.456331385254128,0.95,0.95,0.05
2019,0.343646935292699,0.95,0.306338892789647,0.482768892944859,0.3,0.616517857142858,0.431395352175035,0.95,0.95,0.05
2020,0.485956692780175,0.721071345844269,0.378437209184199,0.95,0.2,0.729017857142857,0.459817208433544,0.250408652764447,0.127035490605429,0.0708452871922066
2021,0.95,0.733175451854031,0.414308854949202,0.95,0.15,0.841517857142857,0.47251390225993,0.338717516636957,0.244467640918581,0.0704888314729918
2022,0.333867937978502,0.564629142877449,0.683185176960313,0.95,0.05,0.95,0.458032459456873,0.427026380509467,0.387265135699374,0.05
2023,0.376192500865077,0.538271334761053,0.620900319179127,0.95,0.05,0.95,0.493162276106205,0.451765048401324,0.296137787056368,0.541612779799777
2014,0.407666041671635,0.386406467637982,0.879350633523938,0.612540492927343,0.95,0.05,0.3117018962148,0.476557388540133,0.356461061911822,0.275856580304877
2015,0.95,0.386406467637982,0.95,0.95,0.95,0.05,0.3117018962148,0.476557388540133,0.356461061911822,0.39410780056891
2016,0.632445221419677,0.386406467637982,0.773741951850988,0.95,0.95,0.05,0.330360223129248,0.476557388540133,0.356461061911822,0.468744258204861
2017,0.499784471208601,0.386406467637982,0.700252295502268,0.939550606058594,0.95,0.05,0.386468574606904,0.476557388540133,0.356461061911822,0.523450914688067
2018,0.420232346689191,0.386406467637982,0.95,0.95,0.95,0.0642857142857147,0.440555664842756,0.476557388540133,0.356461061911822,0.56646891850581
2019,0.484448061256381,0.386406467637982,0.64851342222423,0.95,0.86,0.178571428571429,0.411978558260176,0.476557388540133,0.356461061911822,0.617098801398071
2020,0.612917759049082,0.386406467637982,0.703044938442645,0.95,0.77,0.289285714285715,0.384125763821139,0.476557388540133,0.356461061911822,0.667661988227684
2021,0.566329029023364,0.386406467637982,0.581349371737869,0.95,0.71,0.396428571428572,0.328166360581514,0.476557388540133,0.356461061911822,0.72081328593976
2022,0.64842650382226,0.386406467637982,0.281786922314604,0.292972076431916,0.65,0.501,0.330806912234939,0.476557388540133,0.356461061911822,0.768568586502266
2023,0.526776831172928,0.386406467637982,0.281786922314604,0.292972076431916,0.59,0.616517857142858,0.166393588495824,0.476557388540133,0.356461061911822,0.831706530909929
